BookId,Author,WikipediaLink,WikidataId,DateOfBirth,DateOfDeath,CountryOfCitizenship,Occupation,LanguagesSpokenWrittenOrSigned,Genre,FieldOfWork,MemberOf,EducatedAt,InfluencedBy
6483,"Masson, David",https://en.wikipedia.org/wiki/David_Masson,Q5237204,1822-12-02T00:00:00Z,1907-10-06T00:00:00Z,,historian,English,,,Royal Society of Edinburgh,University of Aberdeen,
1396,"Lytton, Edward Bulwer Lytton, Baron","https://en.wikipedia.org/wiki/Edward_Bulwer-Lytton,_1st_Baron_Lytton",Q318462,1803-05-25T00:00:00Z,1873-01-18T00:00:00Z,United Kingdom of Great Britain and Ireland,politician,English,historical novel,,Rosicrucianism,Trinity College,"[['Q82006', 'Benjamin Disraeli']]"
17231,"Piroli, Tommaso",https://it.wikipedia.org/wiki/Tommaso_Piroli,Q21567893,1750-01-01T00:00:00Z,1824-01-01T00:00:00Z,Papal States,engraver,French,,,,,
55354,"Blackie, John Stuart",https://en.wikipedia.org/wiki/John_Stuart_Blackie,Q6259525,1809-07-28T00:00:00Z,1895-03-02T00:00:00Z,United Kingdom of Great Britain and Ireland,biographer,Latin,,,Hellenic Philological Society of Constantinople,University of Aberdeen,
577,"Johnson, Samuel",https://en.wikipedia.org/wiki/Samuel_Johnson,Q183266,1709-09-18T00:00:00Z,1784-12-13T00:00:00Z,Great Britain,lexicographer,English,,,,Pembroke College,
4760,"Martin, Helen Reimensnyder",https://en.wikipedia.org/wiki/Helen_Reimensnyder_Martin,Q5703041,1868-01-01T00:00:00Z,1939-01-01T00:00:00Z,United States of America,novelist,,,,,Radcliffe College,
63468,"Gannett, Henry",https://en.wikipedia.org/wiki/Henry_Gannett,Q5721812,1846-08-24T00:00:00Z,1914-11-05T00:00:00Z,United States of America,geographer,English,,,,Harvard University,
62985,"Bogdanov, A. (Aleksandr)",https://de.wikipedia.org/wiki/Alexander_Alexandrowitsch_Bogdanow,Q335142,1873-08-22T00:00:00Z,1928-04-07T00:00:00Z,Soviet Union,science fiction writer,Russian,,philosophy,Vpered,National University of Kharkiv,
222,"Maugham, W. Somerset (William Somerset)",https://en.wikipedia.org/wiki/W._Somerset_Maugham,Q134942,1874-01-25T00:00:00Z,1965-12-16T00:00:00Z,United Kingdom of Great Britain and Ireland,prosaist,English,,playwright,,Heidelberg University,
10660,"Cary, Henry Francis",https://en.wikipedia.org/wiki/Henry_Francis_Cary,Q1961974,1772-12-06T00:00:00Z,1844-08-14T00:00:00Z,Great Britain,linguist,Italian,,,,Rugby School,
13687,"Tolentino, Aurelio",https://en.wikipedia.org/wiki/Aurelio_Tolentino,Q4822273,1869-10-15T00:00:00Z,1915-07-05T00:00:00Z,Philippines,playwright,,,,,University of Santo Tomas,
8436,"Clarke, Charles Baron",https://en.wikipedia.org/wiki/Charles_Baron_Clarke,Q2659116,1832-06-17T00:00:00Z,1906-08-25T00:00:00Z,United Kingdom of Great Britain and Ireland,botanist,English,,botany,Linnean Society of London,Queens' College,
50083,"Walckenaer, C. A. (Charles Athanase)",https://en.wikipedia.org/wiki/Charles_Athanase_Walckenaer,Q860169,1771-12-25T00:00:00Z,1852-04-26T00:00:00Z,France,entomologist,French,,entomology,Société entomologique de France,University of Oxford,
65188,"Crumpler, Rebecca Lee",https://en.wikipedia.org/wiki/Rebecca_Lee_Crumpler,Q4793563,1831-02-08T00:00:00Z,1895-03-09T00:00:00Z,United States of America,physician,,,,,New England Female Medical College,
18445,"Murger, Henri",http://en.wikipedia.org/wiki/Henri_Murger,Q31258,1822-03-27T00:00:00Z,1861-01-28T00:00:00Z,France,poet,French,,,,,
40727,"Russell, William Howard, Sir",https://en.wikipedia.org/wiki/William_Howard_Russell,Q741053,1820-03-28T00:00:00Z,1907-02-11T00:00:00Z,United Kingdom of Great Britain and Ireland,photographer,English,,,,,
23668,"White, Gleeson",http://en.wikipedia.org/wiki/Gleeson_White,Q5567501,1851-01-01T00:00:00Z,1898-01-01T00:00:00Z,United Kingdom of Great Britain and Ireland,writer,English,,,,,
24908,"Charton, Édouard",http://fr.wikipedia.org/wiki/%C3%89douard_Charton,Q528558,1807-05-11T00:00:00Z,1890-02-27T00:00:00Z,France,journalist,French,,,Académie des Sciences Morales et Politiques,,
61304,"Salimbene, da Parma",https://en.wikipedia.org/wiki/Salimbene_di_Adam,Q799960,1221-10-16T00:00:00Z,http://www.wikidata.org/.well-known/genid/22cb2d796558d895a7b922d62aa306c2,,Catholic friar,Latin,,,,,
27362,"Gordon, J. M. (Joseph Maria)",http://en.wikipedia.org/wiki/Joseph_Maria_Gordon,Q4743678,1856-03-18T00:00:00Z,1929-09-06T00:00:00Z,United Kingdom of Great Britain and Ireland,military personnel,English,,,,,
12453,"Warfield, Catherine A. (Catherine Ann)",https://en.wikipedia.org/wiki/Catherine_Anne_Warfield,Q5052525,1816-01-01T00:00:00Z,1877-01-01T00:00:00Z,United States of America,novelist,,,,,,
10366,"Gandhi, Mahatma",https://en.wikipedia.org/wiki/Mahatma_Gandhi,Q1001,1869-10-02T00:00:00Z,1948-01-30T00:00:00Z,India,humanitarian,Gujarati,,philosophy,Vegetarian Society,Alfred High School,"[['Q131149', 'Henry David Thoreau'], ['Q9441', 'Gautama Buddha'], ['Q7243', 'Leo Tolstoy'], ['Q179126', 'John Ruskin'], ['Q183167', 'G. K. Chesterton']]"
48578,"Tschudi, Clara",https://no.wikipedia.org/wiki/Clara_Tschudi,Q4983493,1856-09-09T00:00:00Z,1945-11-10T00:00:00Z,Norway,writer,Norwegian,,,Norwegian Association for Women's Rights,,
12483,"Ramsay, Edward Bannerman",https://en.wikipedia.org/wiki/Edward_Ramsay,Q5341753,1793-01-31T00:00:00Z,1872-12-26T00:00:00Z,United Kingdom,religious servant,English,,,,Durham School,
22999,"Harker, L. Allen (Lizzie Allen)",https://en.wikipedia.org/wiki/Lizzie_Allen_Harker,Q16029150,1863-01-01T00:00:00Z,1933-04-14T00:00:00Z,,writer,,,,,,
1568,"Henley, William Ernest",https://en.wikipedia.org/wiki/William_Ernest_Henley,Q552617,1849-08-23T00:00:00Z,1903-07-11T00:00:00Z,United Kingdom of Great Britain and Ireland,journalist,English,,,,The Crypt School,
13189,"Méténier, Oscar",https://en.wikipedia.org/wiki/Oscar_M%C3%A9t%C3%A9nier,Q1651513,1859-01-17T00:00:00Z,1913-02-09T00:00:00Z,France,writer,French,,,,,
64610,"Cox, Edward W. (Edward William)",https://en.wikipedia.org/wiki/Edward_William_Cox,Q5345894,1809-01-01T00:00:00Z,1879-11-24T00:00:00Z,,publisher,,,,,,
10472,Wace,https://en.wikipedia.org/wiki/Wace,Q5382,1100-01-01T00:00:00Z,1174-01-01T00:00:00Z,France,historian,Old French,,,,,
6855,"Grand, Sarah",https://en.wikipedia.org/wiki/Sarah_Grand,Q4950721,1854-06-10T00:00:00Z,1943-05-12T00:00:00Z,United Kingdom,feminist,English,,,,,
3954,"Halévy, Ludovic",https://en.wikipedia.org/wiki/Ludovic_Hal%C3%A9vy,Q723585,1833-01-01T00:00:00Z,1908-05-07T00:00:00Z,France,lyricist,French,,,Académie Française,Lycée Louis-le-Grand,
12480,"Atkinson, William Walker",https://en.wikipedia.org/wiki/William_Walker_Atkinson,Q1335019,1862-12-05T00:00:00Z,1932-11-22T00:00:00Z,United States of America,lawyer,English,,,New Thought,,
25366,"Shen, Dao",http://en.wikipedia.org/wiki/Shen_Dao,Q947699,-0349-01-01T00:00:00Z,-0274-01-01T00:00:00Z,,writer,,,philosophy,,,
3028,"Hale, Lucretia P. (Lucretia Peabody)",https://en.wikipedia.org/wiki/Lucretia_Peabody_Hale,Q6698108,1820-09-02T00:00:00Z,1900-06-12T00:00:00Z,United States of America,politician,,,,,,
13324,"Crowley, Mary Catherine",https://en.wikipedia.org/wiki/Mary_Catherine_Crowley,Q27881150,1856-11-28T00:00:00Z,1920-05-04T00:00:00Z,United States of America,children's writer,,,,,,
19529,"Milman, Henry Hart",http://en.wikipedia.org/wiki/Henry_Hart_Milman,Q4269655,1791-02-10T00:00:00Z,1868-09-24T00:00:00Z,United Kingdom of Great Britain and Ireland,poet,English,,,American Academy of Arts and Sciences,Eton College,
11299,"Braga, Teófilo",https://pt.wikipedia.org/wiki/Te%C3%B3filo_Braga,Q345926,1843-02-24T00:00:00Z,1924-01-28T00:00:00Z,Portugal,poet,Portuguese,,,,Law School of the University of Coimbra,
39176,"Lee, Eliza Buckminster",http://en.wikipedia.org/wiki/Eliza_Lee,Q5362162,1792-01-01T00:00:00Z,1864-01-01T00:00:00Z,United States of America,translator,German,,,,,
65573,"Webb, Clarence H.",https://en.wikipedia.org/wiki/Clarence_Hungerford_Webb,Q5126595,1902-08-25T00:00:00Z,1991-01-01T00:00:00Z,United States of America,archaeologist,,,,,University of Chicago,
36620,"Squire, John Collings, Sir",http://en.wikipedia.org/wiki/J._C._Squire,Q1699642,1884-04-02T00:00:00Z,1958-12-20T00:00:00Z,United Kingdom,literary critic,English,,,,St John's College,
35407,"Mitre, Bartolomé",http://es.wikipedia.org/wiki/Bartolom%C3%A9_Mitre,Q314362,1821-06-26T00:00:00Z,1906-01-19T00:00:00Z,Argentina,translator,Spanish,,,National Academy of History of Argentina,,
6641,"Arndt, Ernst Moritz",https://de.wikipedia.org/wiki/Ernst_Moritz_Arndt,Q57351,1769-01-26T00:00:00Z,1860-01-29T00:00:00Z,Kingdom of Prussia,university teacher,German,,,,University of Jena,
19981,"Duncan, Norman",http://en.wikipedia.org/wiki/Norman_Duncan,Q7052171,1871-07-02T00:00:00Z,1916-10-08T00:00:00Z,,journalist,,,,,University of Toronto,
25468,"Klinger, Friedrich Maximilian",http://en.wikipedia.org/wiki/Friedrich_Maximilian_Klinger,Q213549,1752-02-17T00:00:00Z,1831-03-09T00:00:00Z,Germany,writer,German,,,,,
2616,"Sherman, William T. (William Tecumseh)",https://en.wikipedia.org/wiki/William_Tecumseh_Sherman,Q188936,1820-02-08T00:00:00Z,1891-02-14T00:00:00Z,United States of America,lawyer,English,,,,United States Military Academy,
8545,"Amiel, Henri Frédéric",https://en.wikipedia.org/wiki/Henri-Fr%C3%A9d%C3%A9ric_Amiel,Q123916,1821-09-27T00:00:00Z,1881-05-11T00:00:00Z,Switzerland,philosopher,French,,,,,
5419,Horace,https://en.wikipedia.org/wiki/Horace,Q6197,-0064-12-06T00:00:00Z,-0007-11-25T00:00:00Z,Ancient Rome,writer,Latin,,,,,
41035,"Slatin, Rudolf Carl, Freiherr von",https://en.wikipedia.org/wiki/Rudolf_Carl_von_Slatin,Q87275,1857-06-07T00:00:00Z,1932-10-04T00:00:00Z,Austria-Hungary,military officer,German,,,,,
18248,"Machar, Agnes Maule",http://en.wikipedia.org/wiki/Agnes_Maule_Machar,Q4693084,1837-01-01T00:00:00Z,1927-01-24T00:00:00Z,Canada,novelist,English,,,,,
9612,"Darwin, Erasmus",https://en.wikipedia.org/wiki/Erasmus_Darwin,Q234050,1731-12-12T00:00:00Z,1802-04-18T00:00:00Z,United Kingdom of Great Britain and Ireland,physiologist,English,,botany,Royal Society,University of Edinburgh,
51801,"Duncan, David",https://en.wikipedia.org/wiki/David_Duncan_%28writer%29,Q1132004,1913-02-17T00:00:00Z,1999-12-26T00:00:00Z,United States of America,science fiction writer,English,,,,,
64675,"Akeley, Carl Ethan",https://en.wikipedia.org/wiki/Carl_Akeley,Q1037711,1864-05-19T00:00:00Z,1926-11-18T00:00:00Z,United States of America,inventor,,,,,,
40260,"Chertkov, V. G. (Vladimir Grigorevich)",http://en.wikipedia.org/wiki/Vladimir_Chertkov,Q2718475,1854-11-03T00:00:00Z,1936-11-09T00:00:00Z,Soviet Union,writer,Russian,,,,,
11468,"Booth-Tucker, Frederick St. George De Lautour",https://en.wikipedia.org/wiki/Frederick_Booth-Tucker,Q5497396,1853-03-21T00:00:00Z,1929-07-17T00:00:00Z,,missionary,,,,The Salvation Army,Cheltenham College,
14125,"Columbus, Christopher",https://en.wikipedia.org/wiki/Christopher_Columbus,Q7322,1451-01-01T00:00:00Z,1506-05-30T00:00:00Z,Republic of Genova,explorer,Spanish,,sea shipping,Columbus Conquistador Force,,"[['Q321563', 'Paolo dal Pozzo Toscanelli'], ['Q318580', ""Pierre d'Ailly""], ['Q6101', 'Marco Polo'], ['Q34943', 'Ptolemy'], ['Q24766', 'John Mandeville']]"
18022,"Seawell, Molly Elliot",https://en.wikipedia.org/wiki/Molly_Elliot_Seawell,Q6896568,1860-10-23T00:00:00Z,1916-11-15T00:00:00Z,United States of America,novelist,,,,,,
1457,"Sabatini, Rafael",https://en.wikipedia.org/wiki/Rafael_Sabatini,Q345104,1875-04-29T00:00:00Z,1950-02-13T00:00:00Z,Italy,science fiction writer,English,,,,,
18842,"Daniel, Samuel",http://en.wikipedia.org/wiki/Samuel_Daniel,Q954735,1563-01-01T00:00:00Z,1619-10-14T00:00:00Z,United Kingdom,poet,English,,,,Hertford College,
15292,"Roos, Mathilda",http://sv.wikipedia.org/wiki/Mathilda_Roos,Q4975387,1852-08-02T00:00:00Z,1908-07-17T00:00:00Z,Sweden,writer,Swedish,,women's suffrage in Sweden,,,
16951,"Edgeworth, Richard Lovell",http://en.wikipedia.org/wiki/Richard_Lovell_Edgeworth,Q979865,1744-05-31T00:00:00Z,1817-06-13T00:00:00Z,United Kingdom of Great Britain and Ireland,politician,English,,mechanics,Royal Society,University of Oxford,
18283,"Elliott, Walter",http://en.wikipedia.org/wiki/Walter_Elliott,Q7964759,,,,,,,,,,
54953,"Norgate, Kate",https://en.wikipedia.org/wiki/Kate_Norgate,Q3193974,1853-12-08T00:00:00Z,1935-04-17T00:00:00Z,United Kingdom,historian,English,,history of the British Isles,,,
45411,"Porchat, J. Jacques (Jean Jacques)",https://fr.wikipedia.org/wiki/Jean-Jacques_Porchat,Q18115746,1800-05-20T00:00:00Z,1864-03-02T00:00:00Z,,translator,French,,,,,
18636,"Birkenhead, Frederick Edwin Smith, Earl of",http://en.wikipedia.org/wiki/F._E._Smith%2C_1st_Earl_of_Birkenhead,Q333683,1872-07-12T00:00:00Z,1930-09-30T00:00:00Z,United Kingdom,judge,English,,,Gray's Inn,University of Liverpool,
10289,"Hervilly, Ernest d'",https://fr.wikipedia.org/wiki/Ernest_d%27Hervilly,Q1356595,1839-05-26T00:00:00Z,1911-11-18T00:00:00Z,France,playwright,French,,,,,
58359,"Alexander, Hartley Burr",https://en.wikipedia.org/wiki/Hartley_Burr_Alexander,Q1364545,1873-04-09T00:00:00Z,1939-07-27T00:00:00Z,United States of America,philosopher,English,,,,Columbia University,
65112,"Grimké, Angelina Weld",https://en.wikipedia.org/wiki/Angelina_Weld_Grimk%C3%A9,Q2849427,1880-02-27T00:00:00Z,1958-06-10T00:00:00Z,United States of America,journalist,English,,,,Harvard University,
58502,"Bisson, Alexandre",https://en.wikipedia.org/wiki/Alexandre_Bisson,Q725445,1848-04-09T00:00:00Z,1912-01-27T00:00:00Z,France,novelist,French,,,,,
3410,"Perry, Bliss",https://en.wikipedia.org/wiki/Bliss_Perry,Q4926866,1860-01-01T00:00:00Z,1954-02-13T00:00:00Z,United States of America,anglicist,,,,American Academy of Arts and Letters,Williams College,
2386,"Thayer, William Roscoe",https://en.wikipedia.org/wiki/William_Roscoe_Thayer,Q8017754,1859-01-16T00:00:00Z,1923-01-01T00:00:00Z,United States of America,historian,,,,American Academy of Arts and Letters,Harvard University,
1280,"Masters, Edgar Lee",https://en.wikipedia.org/wiki/Edgar_Lee_Masters,Q468247,1868-08-23T00:00:00Z,1950-05-05T00:00:00Z,United States of America,playwright,English,epitaph,,American Academy of Arts and Letters,Knox College,
11038,"Tissandier, Gaston",https://fr.wikipedia.org/wiki/Gaston_Tissandier,Q905267,1843-11-21T00:00:00Z,1899-08-30T00:00:00Z,France,balloonist,French,,,Photo Club de París,Lycée Condorcet,
22679,"Boto, António Tomás",http://pt.wikipedia.org/wiki/Ant%C3%B3nio_Botto,Q610673,1897-08-17T00:00:00Z,1959-03-04T00:00:00Z,Portugal,playwright,Portuguese,,,,,
57426,"Lockwood, Ingersoll",https://en.wikipedia.org/wiki/Ingersoll_Lockwood,Q41751970,1841-08-02T00:00:00Z,1918-09-30T00:00:00Z,United States of America,lawyer,English,,,,,
53553,"Wolff, Julius",https://de.wikipedia.org/wiki/Julius_Wolff_(Schriftsteller),Q215658,1834-09-16T00:00:00Z,1910-06-03T00:00:00Z,Germany,author,German,,,,,
1333,"Murray, R. F. (Robert Fuller)",https://en.wikipedia.org/wiki/Robert_Fuller_Murray,Q7344577,1863-12-26T00:00:00Z,1894-01-01T00:00:00Z,,poet,,,,,,
26527,"MacGowan, Alice",https://en.wikipedia.org/wiki/Alice_MacGowan,Q13563114,1858-12-10T00:00:00Z,1947-03-10T00:00:00Z,United States of America,novelist,,,,,,
26863,"Stern, Daniel",http://en.wikipedia.org/wiki/Marie_d%27Agoult,Q253453,1805-12-31T00:00:00Z,1876-03-05T00:00:00Z,France,salonnière,French,,essay,,,
12143,"Royová, Kristína",https://en.wikipedia.org/wiki/Krist%C3%ADna_Royov%C3%A1,Q468431,1860-08-19T00:00:00Z,1936-12-27T00:00:00Z,Czechoslovakia,children's writer,Hungarian,,poetry,,,
24535,"Grier, Sydney C.",https://en.wikipedia.org/wiki/Hilda_Gregg,Q18528854,1868-06-20T00:00:00Z,1933-06-22T00:00:00Z,United Kingdom,novelist,English,,,,,
5043,"Nixon, Richard M. (Richard Milhous)",https://en.wikipedia.org/wiki/Richard_Nixon,Q9588,1913-01-09T00:00:00Z,1994-04-22T00:00:00Z,United States of America,politician,English,,,American Legion,Fullerton Union High School,
10637,"Gasparin, Agénor, comte de",https://fr.wikipedia.org/wiki/Ag%C3%A9nor_de_Gasparin,Q321304,1810-07-12T00:00:00Z,1871-05-04T00:00:00Z,France,writer,French,,,,,
15151,"Cook, Dutton",http://en.wikipedia.org/wiki/Edward_Dutton_Cook,Q5342679,1829-01-30T00:00:00Z,1883-09-11T00:00:00Z,United Kingdom of Great Britain and Ireland,writer,English,,,,King's College School,
7406,"Lu, Yu",https://en.wikipedia.org/wiki/Lu_Yu,Q948270,0733-01-01T00:00:00Z,0804-01-01T00:00:00Z,Tang Empire,recluse,Chinese,,,,,
46695,"Bowring, John",https://en.wikipedia.org/wiki/John_Bowring,Q332508,1792-10-17T00:00:00Z,1872-11-23T00:00:00Z,Great Britain,economist,English,,,Royal Netherlands Academy of Arts and Sciences,,
26054,"Munsell, A. H. (Albert Henry)",http://en.wikipedia.org/wiki/Albert_Henry_Munsell,Q1334171,1858-01-06T00:00:00Z,1918-06-28T00:00:00Z,England,inventor,English,,,Medieval Academy of America,Massachusetts College of Art and Design,
65336,"Rockefeller, John D., Jr. (John Davison)",https://en.wikipedia.org/wiki/John_D._Rockefeller_Jr.,Q363984,1874-01-29T00:00:00Z,1960-05-11T00:00:00Z,United States of America,banker,English,,international relations,Royal Society,Brown University,
13299,"Heuzey, Léon Alexandre",https://en.wikipedia.org/wiki/L%C3%A9on_Heuzey,Q709657,1831-12-01T00:00:00Z,1922-02-08T00:00:00Z,France,art historian,French,,,Société centrale des architectes,École normale supérieure,
65716,"Dumont, Frank",https://en.wikipedia.org/wiki/Frank_Dumont,Q5486328,1848-01-25T00:00:00Z,1919-03-17T00:00:00Z,United States of America,singer,,,,,,
31214,"Headley, Rowland George Allanson-Winn, Baron","http://en.wikipedia.org/wiki/Rowland_Allanson-Winn,_5th_Baron_Headley",Q4120572,1855-01-19T00:00:00Z,1935-06-22T00:00:00Z,United Kingdom,,English,,,Institution of Civil Engineers,King's College London,
59073,International Institute of Bibliography,https://en.wikipedia.org/wiki/International_Federation_for_Information_and_Documentation,Q3349634,,,,,,,Q11926652,,,
7224,"Hamblin, Henry Thomas",https://en.wikipedia.org/wiki/Henry_Thomas_Hamblin,Q5729147,1873-03-19T00:00:00Z,1958-10-28T00:00:00Z,,writer,English,,,,,
48055,"Thompson, Alexander M. (Alexander Mattock)",http://en.wikipedia.org/wiki/Alexander_M._Thompson,Q4719458,1861-05-09T00:00:00Z,1948-03-25T00:00:00Z,,librettist,,,,,Lycée Saint-Louis,
57819,"Brandeis, Louis Dembitz",https://en.wikipedia.org/wiki/Louis_Brandeis,Q520840,1856-11-13T00:00:00Z,1941-10-05T00:00:00Z,United States of America,lawyer,English,,,Phi Beta Kappa Society,Harvard Law School,
11075,"Falke, Gustav",https://en.wikipedia.org/wiki/Gustav_Falke,Q86443,1853-01-11T00:00:00Z,1916-02-08T00:00:00Z,Germany,translator,German,,,,,
24664,"Ritchie, Anna Cora Ogden Mowatt",http://en.wikipedia.org/wiki/Anna_Cora_Mowatt,Q299545,1819-03-05T00:00:00Z,1870-07-21T00:00:00Z,United States of America,writer,,,,,,
12765,"Rae, Janet Milne",https://en.wikipedia.org/wiki/Janet_Milne_Rae,Q16029204,1844-01-01T00:00:00Z,1933-01-01T00:00:00Z,,writer,,,,,,
46974,"Penrose, Charles W. (Charles William)",https://en.wikipedia.org/wiki/Charles_W._Penrose,Q5083241,1832-02-04T00:00:00Z,1925-05-16T00:00:00Z,United States of America,hymnwriter,English,,,,,
61796,U.S. Fish and Wildlife Service,https://en.wikipedia.org/wiki/United_States_Fish_and_Wildlife_Service,Q674113,,,,,,,wildlife management,,,
17503,"Coelho, Trindade",http://pt.wikipedia.org/wiki/Trindade_Coelho,Q1626736,1861-06-18T00:00:00Z,1908-06-09T00:00:00Z,Portugal,writer,Portuguese,,,,Law School of the University of Coimbra,
63074,"Geikie, Archibald",https://en.wikipedia.org/wiki/Archibald_Geikie,Q633167,1835-12-28T00:00:00Z,1924-11-10T00:00:00Z,United Kingdom of Great Britain and Ireland,volcanologist,English,,geology,Royal Swedish Academy of Sciences,Royal High School,
4572,"Luo, Guanzhong",https://en.wikipedia.org/wiki/Luo_Guanzhong,Q264517,1330-01-01T00:00:00Z,1400-01-01T00:00:00Z,China,writer,Chinese,,,,,
10029,"Magnay, William, Sir","https://en.wikipedia.org/wiki/Sir_William_Magnay,_2nd_Baronet",Q7529678,1855-01-01T00:00:00Z,1917-01-08T00:00:00Z,,novelist,,,,,,
65490,"Syrett, Netta",https://en.wikipedia.org/wiki/Netta_Syrett,Q7000426,1865-03-17T00:00:00Z,1943-12-15T00:00:00Z,United Kingdom of Great Britain and Ireland,writer,English,,,,Hughes Hall,
5111,"Shute, Henry A. (Henry Augustus)",https://en.wikipedia.org/wiki/Henry_Shute,Q5728299,1856-11-17T00:00:00Z,1943-01-25T00:00:00Z,,novelist,,,,,Phillips Exeter Academy,
12522,"Turner, Matthew",https://en.wikipedia.org/wiki/Matthew_Turner_(physician),Q2003499,,1788-01-01T00:00:00Z,United Kingdom,physician,English,,,,,
17815,"Sully, James",https://en.wikipedia.org/wiki/James_Sully,Q1426993,1842-03-03T00:00:00Z,1923-11-01T00:00:00Z,United Kingdom of Great Britain and Ireland,psychologist,English,,philosophy,,University of Göttingen,
3914,"Ohnet, Georges",https://en.wikipedia.org/wiki/Georges_Ohnet,Q1393388,1848-04-03T00:00:00Z,1918-05-05T00:00:00Z,France,journalist,French,novel,,,,
458,"Marquis, Don",https://en.wikipedia.org/wiki/Don_Marquis,Q321378,1878-07-29T00:00:00Z,1937-12-29T00:00:00Z,United States of America,journalist,English,,,American Academy of Arts and Letters,Knox College,
16772,"Thérèse, de Lisieux, Saint",https://en.wikipedia.org/wiki/Th%C3%A9r%C3%A8se_de_Lisieux,Q181715,1873-01-02T00:00:00Z,1897-09-30T00:00:00Z,France,writer,French,,,,,
14541,"Berthelot, M. (Marcellin)",https://fr.wikipedia.org/wiki/Marcellin_Berthelot,Q18425,1827-10-25T00:00:00Z,1907-03-18T00:00:00Z,France,physicist,French,,physical chemistry,French Academy of Sciences,Lycée Henri-IV,"[['Q314306', 'Antoine Jérôme Balard']]"
34935,"Delafield, E. M.",http://en.wikipedia.org/wiki/E._M._Delafield,Q5322031,1890-06-09T00:00:00Z,1943-12-02T00:00:00Z,United Kingdom of Great Britain and Ireland,novelist,English,,,,,
64375,"Rosenhagen, Hans",https://de.wikipedia.org/wiki/Hans_Rosenhagen,Q16319389,1858-05-01T00:00:00Z,1943-01-01T00:00:00Z,,art historian,German,,,,,
8383,"Edwards, Amelia Ann Blanford",https://en.wikipedia.org/wiki/Amelia_Edwards,Q437356,1831-06-07T00:00:00Z,1892-04-15T00:00:00Z,United Kingdom of Great Britain and Ireland,anthropologist,English,,egyptology,Egypt Exploration Society,,
7259,"Wade, James P.",https://en.wikipedia.org/wiki/James_P._Wade,Q6140847,1930-01-01T00:00:00Z,2017-03-21T00:00:00Z,United States of America,writer,English,,,,,
45461,"Campos, Alvaro de",http://en.wikipedia.org/wiki/%C3%81lvaro_de_Campos,Q8076778,1890-10-15T00:00:00Z,1935-11-30T00:00:00Z,Portugal,poet,Portuguese,,,,,
65871,"Eccles, Charlotte O'Conor",https://en.wikipedia.org/wiki/Charlotte_O%27Conor_Eccles,Q5086084,1860-01-01T00:00:00Z,1911-01-01T00:00:00Z,Republic of Ireland,journalist,,,essay,,,
34,"Kehoe, Brendan P.",https://en.wikipedia.org/wiki/Brendan_Kehoe,Q4960947,1970-12-03T00:00:00Z,2011-07-19T00:00:00Z,Republic of Ireland,engineer,,,,,,
55238,"Fraser, Hugh, Mrs.",https://en.wikipedia.org/wiki/Mary_Crawford_Fraser,Q6779264,1851-04-08T00:00:00Z,1922-01-01T00:00:00Z,United States of America,novelist,,,,,,
63089,"Hill, Alex",https://en.wikipedia.org/wiki/Alexander_Hill_(academic),Q15990040,1856-01-01T00:00:00Z,1929-01-01T00:00:00Z,,,,,,,University College School,
65485,"Blixen, Karen",https://da.wikipedia.org/wiki/Karen_Blixen,Q182804,1885-04-17T00:00:00Z,1962-09-07T00:00:00Z,Denmark,short story writer,Danish,neo-romanticism,,Bavarian Academy of Fine Arts,,
19407,"Morton, Thomas",http://en.wikipedia.org/wiki/Thomas_Morton_%28playwright%29,Q7792577,1764-01-01T00:00:00Z,1838-03-28T00:00:00Z,Great Britain,playwright,English,,,Garrick Club,,
8140,"Ingersoll, Robert Green",https://en.wikipedia.org/wiki/Robert_G._Ingersoll,Q469882,1833-08-11T00:00:00Z,1899-07-21T00:00:00Z,United States of America,essayist,English,,,,,
13699,"Geffroy, Gustave",https://en.wikipedia.org/wiki/Gustave_Geffroy,Q927796,1855-06-01T00:00:00Z,1926-04-04T00:00:00Z,France,art historian,French,,,Académie Goncourt,,
6687,"Blavatsky, H. P. (Helena Petrovna)",https://en.wikipedia.org/wiki/Helena_Blavatsky,Q189454,1831-08-12T00:00:00Z,1891-05-08T00:00:00Z,Russian Empire,writer,Russian,,,Theosophical Society,,
7122,"Cowherd, Thomas",https://en.wikipedia.org/wiki/Thomas_Cowherd,Q7788665,1817-03-20T00:00:00Z,1907-04-04T00:00:00Z,,whitesmith,,,,,,
60124,"Meloney, William Brown",https://en.wikipedia.org/wiki/William_Brown_Meloney_(1878%E2%80%931925),Q8006032,1877-06-06T00:00:00Z,1925-12-07T00:00:00Z,United States of America,journalist,,,,,,
12892,"Mead, G. R. S. (George Robert Stow)",https://en.wikipedia.org/wiki/G._R._S._Mead,Q1508202,1863-03-22T00:00:00Z,1933-09-28T00:00:00Z,United Kingdom,philosopher,English,,,,St John's College,
56285,"Murray, Eustace Clare Grenville",https://en.wikipedia.org/wiki/Eustace_Clare_Grenville_Murray,Q5414296,1824-01-01T00:00:00Z,1881-01-01T00:00:00Z,United Kingdom of Great Britain and Ireland,diplomat,English,,,,,
36371,"Dralet, M. (Etienne François)",http://fr.wikipedia.org/wiki/%C3%89tienne-Fran%C3%A7ois_Dralet,Q3591999,1757-04-09T00:00:00Z,1844-12-21T00:00:00Z,France,agronomist,French,,,,,
