BookId	Author	WikipediaLink	WikidataId	DateOfBirth	DateOfDeath	CountryOfCitizenship	Occupation	LanguagesSpokenWrittenOrSigned	Genre	FieldOfWork	MemberOf	EducatedAt	InfluencedBy
11914	Linnankoski, Johannes	https://en.wikipedia.org/wiki/Johannes_Linnankoski	Q1092762	1869-10-18T00:00:00Z	1913-08-10T00:00:00Z	Grand Duchy of Finland	journalist	Finnish	None	None	None	None	None
5306	Murfree, Mary Noailles	https://en.wikipedia.org/wiki/Mary_Noailles_Murfree	Q6780420	1850-01-24T00:00:00Z	1922-07-31T00:00:00Z	United States of America	novelist	English	None	None	None	None	None
42642	Ruiz Contreras, Luis	http://es.wikipedia.org/wiki/Luis_Ruiz_Contreras	Q5984304	1863-01-08T00:00:00Z	1953-01-01T00:00:00Z	Spain	literary critic	Spanish	poetry	None	Asociación de la Prensa de Madrid	None	None
3805	Merriman, Henry Seton	https://en.wikipedia.org/wiki/Hugh_Stowell_Scott	Q5932767	1862-01-01T00:00:00Z	1903-01-01T00:00:00Z	United Kingdom of Great Britain and Ireland	novelist	None	None	None	None	Loretto School	None
61802	Stephen, Caroline Emelia	https://en.wikipedia.org/wiki/Caroline_Stephen	Q15830186	1834-12-08T00:00:00Z	1909-04-07T00:00:00Z	United Kingdom of Great Britain and Ireland	philanthropist	English	None	None	None	None	None
48153	Ross, Ronald, Sir	https://en.wikipedia.org/wiki/Ronald_Ross	Q102034	1857-05-13T00:00:00Z	1932-09-16T00:00:00Z	United Kingdom	poet	English	None	epidemiology	Royal Academy of Medicine of Belgium	Barts and The London School of Medicine and Dentistry	None
60095	Brlic-Mazuranic, Ivana	https://hr.wikipedia.org/wiki/Ivana_Brli%C4%87-Ma%C5%BEurani%C4%87	Q254383	1874-04-18T00:00:00Z	1938-09-21T00:00:00Z	Kingdom of Yugoslavia	children's writer	Croatian	None	poetry	Croatian Academy of Sciences and Arts	None	[['Q5673', 'Hans Christian Andersen']]
15510	Cobbett, William	http://en.wikipedia.org/wiki/William_Cobbett	Q2141938	1763-03-09T00:00:00Z	1835-06-18T00:00:00Z	United Kingdom of Great Britain and Ireland	journalist	English	None	None	None	None	None
24893	Nicoll, Maurice	http://en.wikipedia.org/wiki/Maurice_Nicoll	Q3301207	1884-07-19T00:00:00Z	1953-08-30T00:00:00Z	United Kingdom	science fiction writer	English	None	None	None	Gonville and Caius College	None
18129	Mountevans, Edward Ratcliffe Garth Russell Evans, baron	http://en.wikipedia.org/wiki/Edward_Evans%2C_1st_Baron_Mountevans	Q335999	1881-10-28T00:00:00Z	1957-08-20T00:00:00Z	United Kingdom	military personnel	English	None	None	None	None	None
5158	Boileau Despréaux, Nicolas	https://en.wikipedia.org/wiki/Nicolas_Boileau-Despr%C3%A9aux	Q188857	1636-11-01T00:00:00Z	1711-03-13T00:00:00Z	France	literary critic	French	None	None	Académie Française	Collège d’Harcourt	None
61352	Smith, W. Whately (Walter Whately)	https://en.wikipedia.org/wiki/Whately_Carington	Q7991696	1892-01-01T00:00:00Z	1947-01-01T00:00:00Z	None	writer	None	None	None	None	None	None
9642	Fontana, Ferdinando	https://it.wikipedia.org/wiki/Ferdinando_Fontana	Q653839	1850-01-30T00:00:00Z	1919-05-10T00:00:00Z	Kingdom of Italy	librettist	Italian	None	None	None	None	None
27617	Du Veuzit, Max	https://fr.wikipedia.org/wiki/Max_du_Veuzit	Q3302375	1876-10-29T00:00:00Z	1952-04-15T00:00:00Z	France	journalist	French	romance novel	None	Société des gens de lettres	None	None
7234	Vries, Hugo de	https://en.wikipedia.org/wiki/Hugo_de_Vries	Q160192	1848-02-16T00:00:00Z	1935-05-21T00:00:00Z	Kingdom of the Netherlands	geneticist	Dutch	None	botany	Royal Prussian Academy of Sciences	Leiden University	None
28247	Clerke, Agnes M. (Agnes Mary)	https://en.wikipedia.org/wiki/Agnes_Mary_Clerke	Q2826927	1842-02-10T00:00:00Z	1907-01-20T00:00:00Z	United Kingdom of Great Britain and Ireland	astronomer	English	None	None	None	None	None
58103	Girondo, Oliverio	https://en.wikipedia.org/wiki/Oliverio_Girondo	Q1728777	1891-08-17T00:00:00Z	1967-01-24T00:00:00Z	Argentina	journalist	Spanish	poetry	None	None	Instituto Libre de Segunda Enseñanza	None
56747	Stobart, J. C. (John Clarke)	https://en.wikipedia.org/wiki/J._C._Stobart	Q6105058	1878-03-05T00:00:00Z	1933-05-11T00:00:00Z	None	historian	None	None	None	None	Rugby School	None
53956	Kianto, Ilmari	https://fi.wikipedia.org/wiki/Ilmari_Kianto	Q780090	1874-05-07T00:00:00Z	1970-04-27T00:00:00Z	Finland	writer	Finnish	None	None	None	Imperial Alexander University	None
14884	Lahee, Henry Charles	https://en.wikipedia.org/wiki/Henry_Charles_Lahee	Q4255328	1856-07-02T00:00:00Z	1953-04-11T00:00:00Z	United States of America	musicologist	None	None	None	None	None	None
21961	Campos, Alfredo	https://pt.wikipedia.org/wiki/Alfredo_Campos	Q16488304	1847-04-08T00:00:00Z	1906-10-01T00:00:00Z	Portugal	writer	Portuguese	None	None	None	None	None
7044	Hegermann-Lindencrone, L. de (Lillie de)	https://en.wikipedia.org/wiki/Lillie_de_Hegermann-Lindencrone	Q6548281	1844-06-18T00:00:00Z	1928-01-01T00:00:00Z	United States of America	author	English	None	None	None	None	None
64116	Rochefort, Henri	https://fr.wikipedia.org/wiki/Henri_Rochefort	Q642060	1831-01-30T00:00:00Z	1913-06-30T00:00:00Z	France	journalist	French	None	None	None	None	None
39365	Vrailas-Armenes, Petros	http://el.wikipedia.org/wiki/%CE%A0%CE%AD%CF%84%CF%81%CE%BF%CF%82_%CE%92%CF%81%CE%AC%CE%B9%CE%BB%CE%B1%CF%82_%CE%91%CF%81%CE%BC%CE%AD%CE%BD%CE%B7%CF%82	Q964715	1812-01-01T00:00:00Z	1884-01-01T00:00:00Z	Greece	journalist	Modern Greek	None	None	Hellenic Philological Society of Constantinople	Ionian Academy	None
570	Fries, Adelaide L. (Adelaide Lisetta)	https://en.wikipedia.org/wiki/Adelaide_Fries	Q4681714	1871-01-01T00:00:00Z	1949-01-01T00:00:00Z	United States of America	historian	None	None	None	None	None	None
6321	Belt, Thomas	https://en.wikipedia.org/wiki/Thomas_Belt	Q976510	1832-11-27T00:00:00Z	1878-09-21T00:00:00Z	United Kingdom of Great Britain and Ireland	naturalist	None	None	geology	None	None	None
5424	Sweet, Henry	https://en.wikipedia.org/wiki/Henry_Sweet	Q636326	1845-09-15T00:00:00Z	1912-04-30T00:00:00Z	United Kingdom of Great Britain and Ireland	linguist	English	None	philology	Bavarian Academy of Sciences and Humanities	King's College School	None
6896	McMaster, John Bach	https://en.wikipedia.org/wiki/John_Bach_McMaster	Q15513520	1852-06-29T00:00:00Z	1932-05-24T00:00:00Z	United States of America	historian	English	None	None	American Academy of Arts and Letters	City College of New York	None
20313	Klein, Felix	http://de.wikipedia.org/wiki/Felix_Klein	Q76641	1849-04-26T00:00:00Z	1925-06-22T00:00:00Z	Weimar Republic	university teacher	German	None	differential geometry	Accademia Nazionale delle Scienze detta dei XL	Humboldt University of Berlin	None
59934	Fortescue, Seymour John, Sir	https://en.wikipedia.org/wiki/Seymour_John_Fortescue	Q30148357	1856-01-01T00:00:00Z	1942-01-01T00:00:00Z	None	None	None	None	None	None	None	None
58371	Tcheng, Ki-tong	https://en.wikipedia.org/wiki/Chen_Jitong	Q700782	1851-01-01T00:00:00Z	1907-01-01T00:00:00Z	Qing dynasty	diplomat	Chinese	None	None	None	Sciences Po	None
62676	Smith, Theobald	https://en.wikipedia.org/wiki/Theobald_Smith	Q427418	1859-07-31T00:00:00Z	1934-12-10T00:00:00Z	United States of America	pathologist	None	None	epidemiology	American Academy of Arts and Sciences	Albany Medical College	None
47106	Dornblüth, Otto	http://de.wikipedia.org/wiki/Otto_Dornbl%C3%BCth	Q2038520	1860-03-19T00:00:00Z	1922-12-29T00:00:00Z	Germany	author	German	None	None	None	None	None
29449	Staveley, Lilian	http://en.wikipedia.org/wiki/Lilian_Staveley	Q6547707	1878-01-01T00:00:00Z	1928-01-01T00:00:00Z	None	writer	None	None	None	None	None	None
15156	Bibesco, Elizabeth	http://en.wikipedia.org/wiki/Elizabeth_Bibesco	Q529558	1897-02-26T00:00:00Z	1945-04-07T00:00:00Z	United Kingdom	socialite	English	None	None	None	None	None
12686	Johnson, Owen	https://en.wikipedia.org/wiki/Owen_Johnson_(writer)	Q1598125	1878-08-27T00:00:00Z	1952-01-27T00:00:00Z	United States of America	author	English	None	None	American Academy of Arts and Letters	Yale University	None
50838	Cosquin, Emmanuel	https://en.wikipedia.org/wiki/Emmanuel_Cosquin	Q3052656	1841-06-25T00:00:00Z	1919-04-18T00:00:00Z	France	collector of fairy tales	French	None	None	None	None	None
10433	Perry, Nora	https://en.wikipedia.org/wiki/Nora_Perry_%28writer%29	Q7050140	1831-01-01T00:00:00Z	1896-05-13T00:00:00Z	United States of America	novelist	None	None	None	None	None	None
1025	Rumford, Benjamin, Graf von	https://en.wikipedia.org/wiki/Benjamin_Thompson	Q44645	1753-03-26T00:00:00Z	1814-08-21T00:00:00Z	United States of America	dietitian	English	None	optics	American Academy of Arts and Sciences	Harvard College	None
252	Library of Congress. Copyright Office	https://en.wikipedia.org/wiki/United_States_Copyright_Office	Q1784058	None	None	None	None	None	None	copyright law of the United States	None	None	None
465	White, Stewart Edward	https://en.wikipedia.org/wiki/Stewart_Edward_White	Q4468433	1873-03-12T00:00:00Z	1946-09-18T00:00:00Z	United States of America	novelist	English	None	None	American Academy of Arts and Letters	University of Michigan	None
11960	Rhodes, Eugene Manlove	https://en.wikipedia.org/wiki/Eugene_Manlove_Rhodes	Q5407489	1869-01-19T00:00:00Z	1934-06-27T00:00:00Z	United States of America	novelist	None	None	None	None	University of the Pacific	None
15773	Strang, Herbert	https://en.wikipedia.org/wiki/Herbert_Strang	Q15976336	None	None	None	writer	None	None	None	None	None	None
26728	Hall, Eliza Calvert	http://en.wikipedia.org/wiki/Eliza_Calvert_Hall	Q5362110	1856-02-11T00:00:00Z	1935-12-20T00:00:00Z	United States of America	suffragette	English	None	None	National American Woman Suffrage Association	Western College for Women	None
59295	Lesseps, Ferdinand de	https://fr.wikipedia.org/wiki/Ferdinand_de_Lesseps	Q209169	1805-11-19T00:00:00Z	1894-12-07T00:00:00Z	France	diplomat	French	None	None	Russian Academy of Sciences	Lycée Henri-IV	None
9603	Cao, Xueqin	https://en.wikipedia.org/wiki/Cao_Xueqin	Q182874	1724-07-12T00:00:00Z	1763-01-01T00:00:00Z	Qing dynasty	ci lyric writer	Chinese	None	None	None	None	None
12916	Procopius	https://en.wikipedia.org/wiki/Procopius	Q186153	0500-01-01T00:00:00Z	0565-01-01T00:00:00Z	Byzantine Empire	lawyer	Ancient Greek	None	None	None	None	None
4370	Guibert, Abbot of Nogent-sous-Coucy	https://en.wikipedia.org/wiki/Guibert_of_Nogent	Q4289	1055-04-15T00:00:00Z	1124-01-01T00:00:00Z	France	autobiographer	French	None	None	None	None	None
61678	Lea & Perrins Limited	https://en.wikipedia.org/wiki/Lea_%26_Perrins	Q6508164	None	None	None	None	None	None	None	None	None	None
35881	Knappert, Laurentius	http://fy.wikipedia.org/wiki/Laurentius_Knappert	Q18093243	1863-07-07T00:00:00Z	1943-06-04T00:00:00Z	Kingdom of the Netherlands	historian	Dutch	None	None	None	None	None
19659	McMurry, Charles A. (Charles Alexander)	http://en.wikipedia.org/wiki/Charles_Alexander_McMurry	Q5075048	1857-01-01T00:00:00Z	1929-01-01T00:00:00Z	United States of America	educator	English	None	None	None	University of Michigan	None
11279	Ade, George	https://en.wikipedia.org/wiki/George_Ade	Q1506837	1866-02-07T00:00:00Z	1944-05-16T00:00:00Z	United States of America	humorist	English	None	None	American Academy of Arts and Letters	Purdue University	None
25878	Gates, William	http://en.wikipedia.org/wiki/William_E._Gates	Q8008242	1863-12-08T00:00:00Z	1940-04-24T00:00:00Z	United States of America	linguist	English	None	None	None	Johns Hopkins University	None
23520	La Brète, Jean de	https://fr.wikipedia.org/wiki/Jean_de_La_Br%C3%A8te	Q3175471	1858-12-13T00:00:00Z	1945-01-01T00:00:00Z	France	writer	French	None	None	None	None	None
2443	Linn, William Alexander	https://en.wikipedia.org/wiki/William_Alexander_Linn	Q8004275	1846-09-04T00:00:00Z	1917-02-23T00:00:00Z	United States of America	historian	None	None	None	None	Yale University	None
9332	Brightwell, C. L. (Cecilia Lucy)	https://en.wikipedia.org/wiki/Cecilia_Lucy_Brightwell	Q5056439	1811-01-01T00:00:00Z	1875-01-01T00:00:00Z	United Kingdom of Great Britain and Ireland	biographer	English	None	None	None	None	None
10899	Douglas, O.	https://en.wikipedia.org/wiki/O._Douglas	Q7072105	1877-01-01T00:00:00Z	1948-01-01T00:00:00Z	Scotland	novelist	English	None	None	None	Hutchesons' Grammar School	None
2428	Pope, Alexander	https://en.wikipedia.org/wiki/Alexander_Pope	Q164047	1688-05-21T00:00:00Z	1744-05-30T00:00:00Z	Great Britain	literary historian	Latin	poetry	None	None	Twyford School	None
42962	Delta, Penelope Stephanou	http://el.wikipedia.org/wiki/%CE%A0%CE%B7%CE%BD%CE%B5%CE%BB%CF%8C%CF%80%CE%B7_%CE%94%CE%AD%CE%BB%CF%84%CE%B1	Q272605	1874-04-24T00:00:00Z	1941-05-02T00:00:00Z	Greece	poet	Modern Greek	None	None	None	None	None
21683	Porta, Giambattista della	http://en.wikipedia.org/wiki/Giambattista_della_Porta	Q334154	1535-11-11T00:00:00Z	1615-02-04T00:00:00Z	None	inventor	Latin	None	Alchemy	Lincean Academy	None	None
28053	Wirt, William	http://en.wikipedia.org/wiki/William_Wirt_%28Attorney_General%29	Q1244572	1772-11-08T00:00:00Z	1834-02-18T00:00:00Z	United States of America	lawyer	None	None	None	None	None	None
6971	Abrahams, Israel	https://en.wikipedia.org/wiki/Israel_Abrahams	Q1646468	1858-11-26T00:00:00Z	1925-10-06T00:00:00Z	England	encyclopedist	English	None	None	None	University College London	None
3847	Montespan, Madame de	https://en.wikipedia.org/wiki/Fran%C3%A7oise-Ath%C3%A9na%C3%AFs_de_Rochechouart,_Marquise_de_Montespan	Q230982	1640-10-05T00:00:00Z	1707-05-27T00:00:00Z	France	lady-in-waiting	French	None	None	None	None	None
5129	Kester, Vaughan	https://en.wikipedia.org/wiki/Vaughan_Kester	Q7917297	1869-09-12T00:00:00Z	1911-07-04T00:00:00Z	United States of America	journalist	None	None	None	None	None	None
24360	Sloane, William Milligan	http://en.wikipedia.org/wiki/William_Milligan_Sloane	Q511155	1850-11-12T00:00:00Z	1928-09-12T00:00:00Z	United States of America	university teacher	English	None	None	American Academy of Arts and Sciences	Columbia University	None
13181	Rolt-Wheeler, Francis	https://fr.wikipedia.org/wiki/Francis_Rolt-Wheeler	Q3081664	1876-12-16T00:00:00Z	1960-08-21T00:00:00Z	None	writer	None	None	None	None	University of Chicago	None
13302	Vimar, A. (Auguste)	https://fr.wikipedia.org/wiki/Auguste_Vimar	Q2871442	1851-11-03T00:00:00Z	1916-08-21T00:00:00Z	France	designer	French	None	None	None	None	None
4108	Young, Filson	https://en.wikipedia.org/wiki/Filson_Young	Q5449215	1876-01-01T00:00:00Z	1938-01-01T00:00:00Z	United Kingdom of Great Britain and Ireland	journalist	English	None	None	None	None	None
62197	Parsons, Benjamin	https://en.wikipedia.org/wiki/Benjamin_Parsons	Q22018518	1797-01-01T00:00:00Z	1855-01-01T00:00:00Z	Great Britain	minister	None	None	None	None	None	None
16335	D'Urfey, Thomas	http://en.wikipedia.org/wiki/Thomas_d'Urfey	Q2145838	1653-01-01T00:00:00Z	1723-02-26T00:00:00Z	Great Britain	composer	English	None	None	None	None	None
17625	Luckiesh, Matthew	http://en.wikipedia.org/wiki/Matthew_Luckiesh	Q6790900	1882-01-01T00:00:00Z	1967-01-01T00:00:00Z	None	physicist	English	None	None	None	None	None
57544	Texas. General Land Office	https://en.wikipedia.org/wiki/Texas_General_Land_Office	Q7707712	None	None	None	None	None	None	None	None	None	None
32746	Sigerson, George	http://en.wikipedia.org/wiki/George_Sigerson	Q5544551	1836-01-11T00:00:00Z	1925-02-17T00:00:00Z	Irish Free State	poet	Irish	None	None	None	None	None
50108	Gregory, John	https://en.wikipedia.org/wiki/John_Gregory_(moralist)	Q551202	1724-06-03T00:00:00Z	1773-02-09T00:00:00Z	United Kingdom	medical researcher	English	None	None	Royal Society	University of Edinburgh	None
61421	Oxford University Press	https://en.wikipedia.org/wiki/Oxford_University_Press	Q217595	None	None	None	None	None	None	None	Open Access Scholarly Publishers Association	None	None
58467	Jean, d'Arras, active 14th century	https://fr.wikipedia.org/wiki/Jean_d'Arras	Q3175175	1350-01-01T00:00:00Z	1394-01-01T00:00:00Z	France	writer	French	None	None	None	None	None
36570	Burgoyne, John	http://en.wikipedia.org/wiki/John_Burgoyne	Q436775	1722-02-24T00:00:00Z	1792-06-04T00:00:00Z	Great Britain	writer	English	None	None	None	Westminster School	None
9399	Story, William Wetmore	https://en.wikipedia.org/wiki/William_Wetmore_Story	Q1335728	1819-02-12T00:00:00Z	1895-10-07T00:00:00Z	United States of America	journalist	English	None	None	American Academy of Arts and Sciences	Harvard College	None
55590	Bell, R. S. Warren (Robert Stanley Warren)	https://en.wikipedia.org/wiki/R._S._Warren_Bell	Q64685516	1871-01-01T00:00:00Z	1921-01-01T00:00:00Z	None	editor	None	None	None	None	St John's School, Leatherhead	None
44390	Gillouin, René	https://fr.wikipedia.org/wiki/Ren%C3%A9_Gillouin	Q3426270	1881-03-11T00:00:00Z	1971-01-01T00:00:00Z	France	literary critic	French	None	None	None	None	None
57219	Kautsky, Karl	https://fi.wikipedia.org/wiki/Karl_Kautsky	Q76586	1854-10-16T00:00:00Z	1938-10-17T00:00:00Z	Austria-Hungary	philosopher	German	None	economics	None	University of Vienna	None
56252	Kallio, O. A. (Oskar Albin)	https://fi.wikipedia.org/wiki/O._A._Kallio	Q11885064	1874-04-18T00:00:00Z	1940-04-01T00:00:00Z	Finland	translator	None	None	None	None	None	None
31853	Souris, Georgios	http://el.wikipedia.org/wiki/%CE%93%CE%B5%CF%8E%CF%81%CE%B3%CE%B9%CE%BF%CF%82_%CE%A3%CE%BF%CF%85%CF%81%CE%AE%CF%82	Q3103499	1853-02-02T00:00:00Z	1919-08-26T00:00:00Z	Greece	poet	Greek	None	None	None	None	None
61318	Monselet, Charles	https://fr.wikipedia.org/wiki/Charles_Monselet	Q475526	1825-04-30T00:00:00Z	1888-05-19T00:00:00Z	France	writer	French	None	None	None	None	None
28107	Vardon, Harry	http://en.wikipedia.org/wiki/Harry_Vardon	Q945877	1870-05-09T00:00:00Z	1937-03-20T00:00:00Z	United Kingdom of Great Britain and Ireland	golfer	English	None	None	None	None	None
7163	Favenc, Ernest	https://en.wikipedia.org/wiki/Ernest_Favenc	Q1356311	1845-10-21T00:00:00Z	1908-11-14T00:00:00Z	United Kingdom of Great Britain and Ireland	historian	None	None	None	None	None	None
30604	Du Casse, Albert	http://en.wikipedia.org/wiki/Pierre_Emmanuel_Albert,_Baron_Ducasse	Q2093439	1813-11-16T00:00:00Z	1893-01-01T00:00:00Z	France	writer	French	None	None	None	None	None
24059	Liu, An	http://en.wikipedia.org/wiki/Liu_An	Q704525	-0178-01-01T00:00:00Z	-0121-01-01T00:00:00Z	Han dynasty	geographer	Chinese	None	None	None	None	None
1563	Leblanc, Maurice	https://en.wikipedia.org/wiki/Maurice_Leblanc	Q314993	1864-12-11T00:00:00Z	1941-11-06T00:00:00Z	France	writer	French	psychological novel	None	Société des écrivains normands	Lycée Pierre-Corneille	None
54498	Boyer, Abel	https://en.wikipedia.org/wiki/Abel_Boyer	Q2821489	1667-06-13T00:00:00Z	1729-11-16T00:00:00Z	France	journalist	French	None	None	None	University of Franeker	None
5047	Bush, George	https://en.wikipedia.org/wiki/George_H._W._Bush	Q23505	1924-06-12T00:00:00Z	2018-11-30T00:00:00Z	United States of America	baseball player	English	None	None	American Legion	Yale University	None
63215	Bodnár, Zsigmond	https://hu.wikipedia.org/wiki/Bodn%C3%A1r_Zsigmond	Q832965	1839-02-09T00:00:00Z	1907-08-24T00:00:00Z	None	priest	None	None	None	None	None	None
17779	Nash, Thomas	https://en.wikipedia.org/wiki/Thomas_Nashe	Q443042	1567-11-01T00:00:00Z	1601-01-01T00:00:00Z	United Kingdom	novelist	English	None	None	None	St John's College	None
34364	Le Roy, Eugène	http://fr.wikipedia.org/wiki/Eug%C3%A8ne_Le_Roy	Q3059988	1836-11-29T00:00:00Z	1907-05-06T00:00:00Z	France	writer	French	None	None	None	None	None
61616	Smith, Annie Lorrain	https://en.wikipedia.org/wiki/Annie_Lorrain_Smith	Q4267084	1854-10-23T00:00:00Z	1937-09-07T00:00:00Z	United Kingdom	lichenologist	English	None	None	British Mycological Society	Royal College of Science	None
51023	Dayot, Armand	https://fr.wikipedia.org/wiki/Armand_Dayot	Q2861824	1851-10-19T00:00:00Z	1934-01-01T00:00:00Z	France	art critic	French	None	None	None	None	None
22218	Jacobi, Carl	https://en.wikipedia.org/wiki/Carl_Richard_Jacobi	Q2503902	1908-07-10T00:00:00Z	1997-08-25T00:00:00Z	United States of America	writer	English	None	None	None	University of Minnesota	None
7966	Chamberlain, Alexander Francis	https://en.wikipedia.org/wiki/Alexander_Francis_Chamberlain	Q32178	1865-01-12T00:00:00Z	1914-04-08T00:00:00Z	United Kingdom of Great Britain and Ireland	anthropologist	English	None	indigenous language of the Americas	None	University of Toronto	None
24819	Sangster, Charles	http://en.wikipedia.org/wiki/Charles_Sangster	Q1066014	1822-07-16T00:00:00Z	1893-12-09T00:00:00Z	Canada	writer	English	None	None	None	None	None
61740	Britton, Henry	https://en.wikipedia.org/wiki/Henry_Britton	Q5718638	1843-01-24T00:00:00Z	1938-02-21T00:00:00Z	Australia	journalist	English	None	None	None	None	None
20094	Berchet, Giovanni	http://it.wikipedia.org/wiki/Giovanni_Berchet	Q670694	1783-12-23T00:00:00Z	1851-12-23T00:00:00Z	Kingdom of Sardinia (1720-1861)	poet	Italian	None	None	Carbonari	None	None
61148	Dole, Edmund P. (Edmund Pearson)	https://en.wikipedia.org/wiki/Edmund_Pearson_Dole	Q5339728	1850-02-28T00:00:00Z	1928-12-31T00:00:00Z	United States of America	lawyer	None	None	None	None	Wesleyan University	None
14302	Wheeler, Candace	https://en.wikipedia.org/wiki/Candace_Wheeler	Q5031575	1827-01-01T00:00:00Z	1923-01-01T00:00:00Z	United States of America	architect	English	None	None	Tiffany & Co.	None	None
63082	Latini, Brunetto	https://it.wikipedia.org/wiki/Brunetto_Latini	Q366328	1220-01-01T00:00:00Z	1294-01-01T00:00:00Z	Republic of Florence	writer	Oïl language	None	None	None	None	None
62447	John Chrysostom, Saint	https://en.wikipedia.org/wiki/John_Chrysostom	Q43706	0349-01-01T00:00:00Z	0407-09-15T00:00:00Z	Byzantine Empire	bishop	Ancient Greek	None	None	None	None	None
3453	Tyrrell, Chas. A. (Charles Alfred)	https://en.wikipedia.org/wiki/Charles_Alfred_Tyrrell	Q5075068	1819-01-01T00:00:00Z	1891-01-01T00:00:00Z	United States of America	medical writer	None	None	None	None	None	None
6928	Gladden, Washington	https://en.wikipedia.org/wiki/Washington_Gladden	Q7971880	1836-02-11T00:00:00Z	1918-07-02T00:00:00Z	United States of America	politician	English	None	None	None	None	None
58533	Goodyear, R. A. H. (Robert Arthur Hanson)	https://en.wikipedia.org/wiki/R._A._H._Goodyear	Q7273435	1877-01-01T00:00:00Z	1948-11-24T00:00:00Z	None	writer	None	None	None	None	None	None
43799	Greener, William	https://en.wikipedia.org/wiki/William_Greener	Q8010164	1806-01-01T00:00:00Z	1869-01-01T00:00:00Z	United Kingdom of Great Britain and Ireland	engineer	None	None	None	None	None	None
12088	Brooks, Stratton D. (Stratton Duluth)	https://en.wikipedia.org/wiki/Stratton_D._Brooks	Q7622259	1870-09-10T00:00:00Z	1949-01-18T00:00:00Z	None	None	None	None	None	None	Harvard University	None
4009	Patmore, Coventry	https://en.wikipedia.org/wiki/Coventry_Patmore	Q716197	1823-07-23T00:00:00Z	1896-11-26T00:00:00Z	United Kingdom of Great Britain and Ireland	writer	English	None	None	None	None	None
39272	Martin, Thomas Commerford	https://en.wikipedia.org/wiki/Thomas_Commerford_Martin	Q15461425	1856-01-01T00:00:00Z	1924-05-17T00:00:00Z	United States of America	biographer	English	None	None	None	None	None
20321	Casas, Bartolomé de las	http://en.wikipedia.org/wiki/Bartolom%C3%A9_de_Las_Casas	Q207416	1484-11-20T00:00:00Z	1566-07-27T00:00:00Z	Spain	historian	Spanish	None	None	None	University of Salamanca	None
17407	Whitlocke, Bulstrode	http://en.wikipedia.org/wiki/Bulstrode_Whitelocke	Q4997158	1605-08-06T00:00:00Z	1675-07-28T00:00:00Z	England	politician	English	None	None	2nd Parliament of King Charles I	St John's College	None
8120	Teresa, of Avila, Saint	https://en.wikipedia.org/wiki/Teresa_of_%C3%81vila	Q174880	1515-04-07T00:00:00Z	1582-10-15T00:00:00Z	Spain	carmelite nun (O.C.)	Spanish	poetry	None	None	None	None
48935	Trolle, Henrik af	https://sv.wikipedia.org/wiki/Henrik_af_Trolle_(f%C3%B6rfattare)	Q6215631	1829-02-24T00:00:00Z	1886-09-16T00:00:00Z	Sweden	novelist	None	None	None	None	None	None
617	Seeger, Alan	https://en.wikipedia.org/wiki/Alan_Seeger	Q1849302	1888-06-22T00:00:00Z	1916-07-04T00:00:00Z	France	poet	French	poetry	None	None	Harvard University	None
9900	Cook, Richard B. (Richard Briscoe)	https://en.wikipedia.org/wiki/Richard_B._Cook	Q7323846	1838-01-01T00:00:00Z	1916-01-01T00:00:00Z	United Kingdom of Great Britain and Ireland	writer	None	None	None	None	None	None
61428	Thomas, Lowell	https://en.wikipedia.org/wiki/Lowell_Thomas	Q2499689	1892-04-06T00:00:00Z	1981-08-29T00:00:00Z	United States of America	voice actor	English	None	writer	None	University of Denver	None
808	Sullivan, Arthur	https://en.wikipedia.org/wiki/Arthur_Sullivan	Q212692	1842-05-13T00:00:00Z	1900-11-22T00:00:00Z	United Kingdom of Great Britain and Ireland	music pedagogue	English	ballet	None	None	Royal Academy of Music	None
8827	Weymouth, Richard Francis	https://en.wikipedia.org/wiki/Richard_Francis_Weymouth	Q7325764	1822-01-01T00:00:00Z	1902-01-01T00:00:00Z	United Kingdom of Great Britain and Ireland	translator	None	None	None	None	University College London	None
4970	Strindberg, August	https://en.wikipedia.org/wiki/August_Strindberg	Q7724	1849-01-22T00:00:00Z	1912-05-14T00:00:00Z	Sweden	autobiographer	Swedish	None	literature	None	Uppsala University	[['Q36661', 'Henrik Ibsen'], ['Q77057', 'Karl Robert Eduard von Hartmann'], ['Q316045', 'Georg Brandes'], ['Q38193', 'Arthur Schopenhauer'], ['Q16867', 'Edgar Allan Poe'], ['Q9358', 'Friedrich Nietzsche'], ['Q185832', 'Emmanuel Swedenborg'], ['Q150471', 'E. T. A. Hoffmann'], ['Q6527', 'Jean-Jacques Rousseau']]
56057	Horger, Antal	https://hu.wikipedia.org/wiki/Horger_Antal	Q1055098	1872-05-28T00:00:00Z	1946-04-14T00:00:00Z	Hungary	linguist	None	None	None	Hungarian Academy of Sciences	Eötvös Loránd University	None
64140	Ewing, Emma P. (Emma Pike)	https://en.wikipedia.org/wiki/Emma_Pike_Ewing	Q29954085	1838-01-01T00:00:00Z	1917-01-01T00:00:00Z	United States of America	writer	None	None	None	None	None	None
16260	Daguerre, Louis Jacques Mandé	https://fr.wikipedia.org/wiki/Louis_Daguerre	Q131405	1787-11-18T00:00:00Z	1851-07-10T00:00:00Z	France	photographer	French	None	None	Bavarian Academy of Sciences and Humanities	None	None
