Type,Title,Language,Subjects,LoCC
Text,0.17853050807196175,hu,0.37431953752403935,GR
Text,0.3019237678878748,en,0.273977801009264,DA
Text,0.323820409181777,en,0.28245015720243083,PZ; PS
Text,0.2952473533842565,en,0.34390973874086717,GR
Text,0.3132509476507379,en,0.44649141618048205,PS
Text,0.5717378313480376,en,0.36938599447093906,PR
Text,0.23216547737742513,en,0.3765485795236068,AG
Text,0.4597770556247391,en,0.44564438874799683,PR
Text,0.21901485821132363,fr,0.38663937139805354,AP
Text,0.30429376832284677,en,0.36216503856540305,PS
Text,0.24486281162778456,it,0.24307006564239095,PN; PQ
Text,0.27517299947937274,en,0.6468276091545836,PN
Text,0.3583113208941238,en; zh,0.6136725376383175,BQ
Text,0.35997257429661633,fr,0.35338183603442624,PQ
Text,0.23563030774626637,en,0.30514679929280325,E456
Text,0.33544150583854565,en,0.762693680657671,QC
Text,0.25509171068264247,en,0.3740416671828234,QH
Text,0.36849153856207145,en; zh,0.7501748187434242,BL
Text,0.3272235058811676,en,0.366605250689392,PN
Text,0.36868583000282207,en,0.34244866146211284,D501
Text,0.2678523361852652,en,0.39305340790299925,GT
Text,0.3095783021331757,en,0.33324924621150287,K
Text,0.260741521223253,en,0.2641939977450855,BF
Text,0.24999048448720187,en,0.29551537143983425,ND
Text,0.3635215418077408,en,0.3967684433290259,PS
Text,0.3143788134811391,en,0.38038582595297304,CR
Text,0.6314496437016307,en,0.6878784792065347,PT
Text,0.2647488095151806,en,0.3367748346724988,DJ
Text,0.29686109912468384,en,0.3483878482204937,PR
Text,0.2761382153423947,en,0.48444801793039255,ML
Text,0.10936405812363005,fi,0.3612490542657422,PT
Text,0.3480738627515686,en,0.4408895132241897,PS
Text,0.2738150038277732,en,0.34140082716801334,BL
Text,0.18992354853007684,en,0.0,BX
Text,0.2998640144304416,en,0.4373315109113415,PS
Text,0.26995304689183897,en,0.2829826765602019,PZ
Text,0.2844741513799851,en,0.2648154347711765,PR
Text,0.1269775264640648,hu,0.3538491379367704,GR
Text,0.2565507994834563,en,0.4811787380404883,SF
Text,0.24074819417384338,en,0.34897509144380234,F850.5
Text,0.26460803930656934,en,0.36501256955663525,PZ
Text,0.28494127792254736,en,0.3404300107125903,PZ
Text,0.26261295100427795,en,0.37548354586593774,PZ
Text,0.30267105926444415,en,0.3259090127752078,DA
Text,0.29556521473612607,en,0.32417393108708037,DA
Text,0.27923089193296974,en,0.274349299790852,BX
Text,0.6329865181180655,en,0.3072601344215989,DA
Text,0.3018173910561492,en,0.37953640852635767,TX
Text,0.3562333610706779,en,0.27318371807151237,PG
Text,0.3003070349508454,en,0.3518798525953564,PZ
Text,0.42664857929063404,fr,0.3806387053406852,B
Text,0.3611484307489836,en,0.3492434227884228,PZ
Text,0.26896986440451914,en,0.2963484694186958,E300
Text,0.3602572551577419,en,0.3635369627369105,BF
Text,0.21263267744015263,en,0.45582147933903516,AE
Text,0.26143660407754177,en,0.7036055933173121,PR
Text,0.2609547916132711,en,0.7036055933173121,PR
Text,0.26087924207967633,en,0.7036055933173121,PR
Text,0.30565459731484595,en,0.36278128936718623,PZ
Text,0.36172165491850333,en,0.2802524105007241,DA
Text,0.3590855116985703,it,0.37961042490948194,PQ
Text,0.2735577597507026,en,0.28247665413857875,QH
Text,0.2370599708690304,en,0.2957450464703478,DS
Text,0.25749654638499,en,0.35579376895716047,F2155
Text,0.2575326756898673,en,0.35579376895716047,F2155
Text,0.2573207431838321,en,0.35579376895716047,F2155
Text,0.2897635558028317,en,0.28090864889327977,F296
Text,0.3018598858863744,en,0.3131004289199433,PR
Text,0.2380862704266978,en,0.7079345125111036,AP
Text,0.3677606828456084,it,0.37961042490948194,PQ
Text,0.21288933948411307,de,0.361322814702459,F2201
Text,0.2315113021186937,fr,0.38663937139805354,AP
Text,0.20629213541094177,en,0.44374153007578754,QA
Text,0.16469227349739457,hu,0.2575328442608737,PH
Text,0.2702951761417793,en,0.32438756917134803,E201
Text,0.0,fr,0.3228441210133229,PQ
Text,0.28523923164707765,en,0.3252175757984563,E151
Text,0.42264129562730823,en,0.41237392684942453,QH
Text,0.4374887135876859,en,0.3533014657758336,PR
Text,0.3345686792894322,en,0.3616154716518321,PR
Text,0.2652044471057226,en,0.29576188457248603,PS
Text,0.33981451790348716,en,0.3402168751478941,DU
Text,0.21367861666770788,de,0.4088218179859046,PT
Text,0.1220249390962697,fi,0.3612490542657422,PT
Text,0.2757806520862747,en,0.3078807096853166,PR
Text,0.3032605243249192,en,0.5535667691722397,PR
Text,0.28262927072236776,en,0.3366881736851176,ML
Text,0.299174946061655,en,0.6935191674153335,HB
Text,0.23246775015779,en,0.3765485795236068,AG
Text,0.28234880529488515,en,0.35096622438221453,PR
Text,0.28553893518002366,en,0.32082359890071416,TT
Text,0.22529313827480538,en,0.40743254086566677,PR
Text,0.3727239330612961,fr,0.22507036510738396,PC
Text,0.3489411493810312,en,0.35306088221137605,PZ
Text,0.32032692123584966,en,0.30364097531762024,PR
Text,0.3074571169944534,en,0.33861965638002867,PR
Text,0.35188351635135906,en,0.29601083304736514,PR
Text,0.23234136160653576,en,0.3087529985642069,PR
Text,0.3644733911568392,en,0.31532447208136793,F1001
Text,0.23474183874621296,nl,0.34774293809300394,PQ
Text,0.23265163038588593,nl,0.34774293809300394,PQ
Text,0.2404193613654874,nl,0.34774293809300394,PQ
Text,0.3039101601154107,en,0.36346654698455044,PR
Text,0.23825007723883884,en,0.36088468738141644,AP
Text,0.23795947247280236,en,0.36088468738141644,AP
Text,0.16268567002638024,hu,0.2575328442608737,PH
Text,0.3354009048916604,fr,0.36950750546556,PQ
Text,0.3784812870865618,en,0.4120190013174364,PR; QL
Text,0.25722842279636976,en,0.25617319721717186,RF
Text,0.26792199796712446,en,0.45501170477726177,D
Text,0.2903783383487079,en,0.35466276869086644,PR
Text,0.2734009813649424,en,0.7036055933173121,PR
Text,0.3220506523332898,en,0.36484384286225213,CB
Text,0.4552010342591216,en,0.4647452617682531,TS
Text,0.25845488220592755,en,0.2769894899739384,BX
Text,0.32242258144887737,en,0.3567209776930618,PN
Text,0.4307685431698073,en,0.3103763698585637,PR
Text,0.3628158498460142,en,0.7036055933173121,PR
Text,0.28872760023065464,de,0.7036055933173121,PT
Text,0.26186363245035527,en,0.34591989970798304,BL
Text,0.26153207717817195,en,0.34591989970798304,BL
Text,0.35907601785916243,en,0.7036055933173121,PR
Text,0.38936794143445225,en,0.32349235571866797,DK
Text,0.33232174608620313,en,0.2825740198207227,DU
Text,0.18542404431201304,de,0.3392893570388968,PT
Text,0.29329179885201545,en,0.3632559268696563,PR
Text,0.25099462127207606,en,0.3505253939241035,PR
Text,0.2455627582876683,en,0.7079345125111036,AP
Text,0.2822474323636771,fr,0.35754065871352936,DC
Text,0.0,ja,0.5563947468102272,PL
Text,0.32629625029995163,it,0.5212626151437098,PQ
Text,0.24711534147611142,en,0.4716155165263072,PE
Text,0.2393449085495218,en,0.4716155165263072,PE
Text,0.23015497680273672,en,0.3765485795236068,AG
Text,0.34388262637032313,en,0.7036055933173121,PS
Text,0.26713340974330363,en,0.34339666393562096,PR
Text,0.28884362027050103,fr,0.35027665222285426,PS
Text,0.27537031482620483,fr,0.3268386265427963,PR
Text,0.25310565283382724,fr,0.3268386265427963,PR
Text,0.17086141718136397,de,0.23456208829719352,PT
Text,0.26189282368007966,la,0.38463520561145326,BX
Text,0.19817713361167477,en,0.45582147933903516,AE
Text,0.25812682906335543,en,0.6413734724645106,PS
Text,0.5899263612213066,en,0.34586903228025856,PR
Text,0.0,fr,0.4161531449192559,PQ
Text,0.41011848120584743,en,0.3334235323395193,BR
Text,0.27319684266370947,en,0.334647314925839,PZ
Text,0.35585014669115494,en,0.7036055933173121,PR
Text,0.3743487730659797,en,0.38121025736469916,E300
Text,0.0,fi,0.7036055933173121,PH
Text,0.27449294673451774,en,0.3303545925400439,PR
Text,0.28325739532197924,en,0.7036055933173121,PR
Text,0.30965532546804897,it,0.5373109886288704,PQ
Text,0.276657251510945,en,0.4617841223380794,BS
Text,0.24663331277445405,en,0.3850598059903534,QB
Text,0.37053934546411543,en,0.36334585529858804,PR
Text,0.2501260730907111,en,0.3431967506549327,N
Text,0.22586374372633986,fr,0.38663937139805354,AP
Text,0.33962280060583067,en,0.36903891360899466,ML
Text,0.3129459424898037,en,0.6923969260823286,PR; TX
Text,0.1817942994493685,hu,0.37431953752403935,GR
Text,0.22529132534626042,fr,0.38663937139805354,AP
Text,0.36962264440570225,en,0.5786155196616122,LC
Text,0.3402768560668693,en,0.589575358816669,HE
Text,0.2730803025617437,en,0.3241623391109746,BS
Text,0.35927620048448633,en,0.4113084327779176,PZ
Text,0.26051057258394855,fr,0.2721168925138486,DC
Text,0.2853731638049482,en,0.2886777928115774,DA
Text,0.24444456495946212,fr,0.34140765015337193,PN
Text,0.19372926034141474,fr,0.2809037677148519,DC
Text,0.29023288143320275,en,0.35557605496526695,U
Text,0.30083357028418967,en,0.2816124100345559,TL
Text,0.28560257961050267,en,0.30484321698467787,F396
Text,0.2948442855509868,en,0.5495277965098048,PR
Text,0.2852823346275299,en,0.3599027557164488,PZ
Text,0.3006288993571513,en,0.39761407388525993,PZ
Text,0.17853050807196175,hu,0.37431953752403935,GR
Text,0.23266722941497972,en,0.39158841241146697,AP; PZ
Text,0.34071966037682644,en,0.45157931410773117,PS
Text,0.40137548522335115,en,0.3542566047952014,PR
Text,0.2578834752575805,en,0.3068780764108512,DS
Text,0.34078465089203813,en,0.27416767633306927,DA
Text,0.24536196221445522,en,0.3738128344749047,D501
Text,0.25721710800917486,en,0.39961466880316365,BX
Text,0.31632881549130754,en,0.365946573319188,R
Text,0.43269673718922597,en,0.4654953137365746,PS
Text,0.260094501670822,de,0.49629257170661983,B
Text,0.29691433520998933,de,0.659678823319801,QB
Text,0.0,fr,0.42286621311257344,PQ
Text,0.28076078232919033,en,0.3776925743656063,RX
Text,0.3180208058405887,en,0.42166136222380873,TL
Text,0.2854120705169406,en,0.41982041716889773,PR
Text,0.23078756515264467,fr,0.38663937139805354,AP
Text,0.2879968256126571,en,0.3716630429785901,PZ
Text,0.29757431375229926,en,0.3895341906801215,TX
Text,0.2614811003382202,en,0.3503020144917856,BF
Text,0.2558198672720886,en,0.35127350969105786,PZ
Text,0.10853480910501404,el,0.32217736918656303,DF
Text,0.33811138181774547,en,0.5415458647119049,PS
Text,0.3615889214012823,en,0.35596280258985646,DP
Text,0.22516719377287067,en,0.30115824770617095,DT
Text,0.2832716552703445,en,0.4535114155254648,QA
Text,0.3072106431926039,en,0.3448377483102378,E011
Text,0.34865159547683267,en,0.36582952970210514,PZ
Text,0.15848050498126312,fi,0.45571557298669496,PZ
Text,0.23163210898402573,en,0.3765485795236068,AG
Text,0.27809165301160044,en,0.28501910878402004,F590.3
Text,0.3503467117719719,en,0.35753888552229784,BT
Text,0.2785647768232786,en,0.319112829257558,PS
Text,0.3237237545536217,en,0.4316768138354992,PZ
Text,0.22861498770238142,fr,0.38663937139805354,AP
Text,0.19555858059881118,en,0.3989113875850815,PT
Text,0.1388946869959262,de,0.35328674738278304,PT
Text,0.3966664702688231,en,0.2546087227589514,DK; PG
Text,0.5894240843906032,en,0.6627385603023045,T
Text,0.2689210378225331,en,0.3914858212870733,E151
Text,0.22146767966896386,en,0.34270393040707087,F590.3
Text,0.3386130447679059,en,0.5135819697301689,HS
Text,0.2402366711263389,en,0.36088468738141644,AP
Text,0.24600278047464508,en,0.3962223803640067,AP
Text,0.24468574409787688,en,0.33509179560468066,F2001
Text,0.24470802249708112,en,0.33509179560468066,F2001
Text,0.6073216129321493,en,0.3485740646322653,DA
Text,0.27862665219550287,en,0.4073686520751208,PZ
Text,0.2602583818037644,en,0.3634260097752062,PS
Text,0.36090972820829986,en,0.33229705086563305,D501
Text,0.24171967901167513,en,0.36088468738141644,AP
Text,0.29610423789871687,en,0.26917268637028435,PR; PZ
Text,0.4528649133097979,en,0.3595010132580835,PR
Text,0.32050027047804014,fr,0.42221806403438417,HQ
Text,0.25623720401636957,en,0.7036055933173121,PS
Text,0.21620313452009812,en,0.45582147933903516,AE
Text,0.06940372565626496,el,0.3934211106762239,PQ
Text,0.20662378638673676,en,0.4583949553629573,BL
Text,0.2058765090336995,en,0.4583949553629573,BL
Text,0.20574567047852618,en,0.4583949553629573,BL
Text,0.20609325215027918,en,0.4583949553629573,BL
Text,0.2026902207254285,en,0.4583949553629573,BL
Text,0.20241558106166213,en,0.4583949553629573,BL
Text,0.2025486809817795,en,0.4583949553629573,BL
Text,0.2043732212874918,en,0.4583949553629573,BL
Text,0.20814645364343345,en,0.4583949553629573,BL
Text,0.20787466804827234,en,0.4583949553629573,BL
Text,0.201221538927987,en,0.4583949553629573,BL
Text,0.2007555570660379,en,0.4583949553629573,BL
Text,0.21563837646140382,en,0.4583949553629573,BL
Text,0.4421895678143954,es,0.5394733676866085,PQ
Text,0.3194098979374824,en,0.3354047440334373,F1561
Text,0.44975492465798395,en,0.38147825011541514,PR
Text,0.2560755119399129,en,0.4042314081250228,DA
Text,0.31078389977351156,en,0.29228880080120034,BV
Text,0.27500373081604307,en,0.27146929984877083,E740
Text,0.25491379944222525,en,0.368675237649534,AP
Text,0.2860699542628536,en,0.33408803242311413,HV
Text,0.2835341557610598,en,0.34441521963455907,DA
Text,0.2527207778288649,en,0.44125506806385345,TX
Text,0.24576180448355237,en,0.36088468738141644,AP
Text,0.2716299570188544,en,0.3833419465210311,D
Text,0.0,en,0.41750946504373815,PS
Text,0.2087794775914309,en,0.3139146158728614,DS
Text,0.2089885084285184,en,0.3139146158728614,DS
Text,0.31756667244280656,en,0.48515314667450765,SB
Text,0.3071228651777154,en,0.35951606859687135,PS
Text,0.2452934211062621,en,0.7097227555341253,SF
Text,0.3288409292767387,en,0.33995273626762995,PR
Text,0.2975092922942298,en,0.32129442392266266,PS
Text,0.3360940872663103,en,0.3721833529529464,PZ
Text,0.3421054715080241,en,0.37216529452919006,PZ
Text,0.24249579821467596,es,0.31693072743389633,E011
Text,0.2717938392376461,en,0.2968723797012819,F350.5
Text,0.21029832157460507,en,0.3989113875850815,PT
Text,0.3121523303558296,en,0.4456308764425177,PN
Text,0.3279364794569262,en,0.3398360512466179,F590.3
Text,0.3116933106494768,en,0.3200103254228943,HC
Text,0.22923880410500658,fr,0.38663937139805354,AP
Text,0.25983418102762884,en,0.40169511247948414,DT
Text,0.34564363601156683,en,0.38612026013329726,PZ
Text,0.33094579802189855,en,0.3548143685031162,DA
Text,0.36795551695891543,en,0.3358773371135894,PS
Text,0.35961673280834305,en,0.366248426989635,PZ
Text,0.3251545989147412,en,0.32338888683518197,ND
Text,0.2584483425180541,fr,0.3913509800305442,PQ
Text,0.2077377812088582,en,0.28443153702014806,DA; PR
Text,0.36056545384493904,el,0.3934211106762239,PQ
Text,0.0,hu,0.37431953752403935,GR
Text,0.2557372709241021,en,0.2958536629992359,PR
Text,0.26121433289441787,en,0.34022092849646973,PR
Text,0.2943912561851606,en,0.34636592044348524,E456
Text,0.3678698618992493,en,0.6878784792065347,PS
Text,0.28767992778237694,en,0.6878784792065347,PS
Text,0.30569533685802375,en,0.3414006643159784,F1001
Text,0.22808085267087572,en,0.30771519311038575,E456
Text,0.2525871031300625,en,0.4041399789626279,PS
Text,0.22997923289856717,en,0.3889061273618141,PR
Text,0.2298523019965643,en,0.3889061273618141,PR
Text,0.22976996634937838,en,0.3889061273618141,PR
Text,0.23138586201544822,en,0.3765485795236068,AG
Text,0.2614897757735477,en,0.34022092849646973,PR
Text,0.25786761980637063,en,0.45126897911957264,TR
Text,0.306097500234883,fr,0.37890464748311276,PR
Text,0.22290777112198767,fr,0.38663937139805354,AP
Text,0.29156701876681285,en,0.3562965736333756,D; G
Text,0.41217676918837254,en,0.3255449312480911,DT
Text,0.3135853882116238,en,0.34681774562423057,PR
Text,0.3822784110115243,en,0.32697478722067475,PR
Text,0.38259778576032016,en,0.4247767608078845,PS
Text,0.3567481364823053,en,0.3206071130800641,PR
Text,0.26117058025732515,en,0.34022092849646973,PR
Text,0.2761875782638125,en,0.3125106092819831,KD
Text,0.6314496437016307,en,0.3801577860800097,PR
Text,0.09716521503881942,fi,0.3564627196695996,PH
Text,0.3155536786186687,en,0.40601833779604163,nan
Text,0.2834408273997757,en,0.45716684437481053,PR; PS
Text,0.271839773392306,en,0.35971097790000506,PS
Text,0.0,fi,0.34622658004521284,PQ
Text,0.22594544411213105,fr,0.38663937139805354,AP
Text,0.2827882009420652,en,0.36532332615420904,E011
Text,0.34466862165113993,es,0.3563902082692587,F2801; F2661
Text,0.27973774609569174,en,0.43712893493843846,QK
Text,0.3156338381089268,en,0.39488397660585656,PN
Text,0.32719712866443784,en,0.4206891079623049,PS
Text,0.29027112075865785,en,0.2883122006677868,PS
Text,0.3103105308633331,en,0.3226987244118416,PR
Text,0.2663392874334801,en,0.27264135438194953,G
Text,0.21813097355371888,en,0.45582147933903516,AE
Text,0.491773458988391,en,0.3523901927223903,PR
Text,0.5527374228733491,en,0.7544418262399237,PR
Text,0.2822698310080891,en,0.3760795190095974,PR
Text,0.27704721461232557,en,0.384029383502014,PZ
Text,0.2872978483987392,en,0.36592215829931746,PZ
Text,0.36045048099105365,en,0.4178760848059147,PR
Text,0.24653533932608573,en,0.36088468738141644,AP
Text,0.2293649552738238,en,0.39899407007740767,BX; DA
Text,0.30707278887957234,en,0.34261066261370215,PR
Text,0.2955535313796733,en,0.32853888080129373,PT; PZ
Text,0.281245716857661,en,0.43071095463444453,TN
Text,0.328377029946361,en,0.32679122218662315,QK
Text,0.3306148355447525,en,0.3822558921609243,DA
Text,0.21600166539032642,en,0.2625050053801163,E300
Text,0.27224091394776617,en,0.31479824286877833,B
Text,0.17033277669044314,fi,0.3330356533755097,PT
Text,0.26370052023159607,en,0.31945267867517274,PR
Text,0.24774041300043914,en,0.3072600702335873,PR
Text,0.36626502960879914,en,0.3175144146926529,PR
Text,0.2266949410094883,fr,0.38663937139805354,AP
Text,0.36942701284456375,fr,0.4202552306060874,PC
Text,0.10581460487093966,hu,0.37376854791404945,PH
Text,0.0,el,0.38015521696449195,PG
Text,0.2497518927807158,en,0.26401515079928756,KD
Text,0.25660870724789586,en,0.2933579278412994,PQ
Text,0.2782632915119903,en,0.3144282203652188,PS
Text,0.2228719340105586,nl,0.7036055933173121,PT; PZ
Text,0.0,nl,0.36154695390787633,PT
Text,0.33682342477174315,en,0.31357715560718064,HF
Text,0.5384716987042926,en,0.326857083560846,PZ
Text,0.2800502139462157,en,0.42888462626109747,ND
Text,0.07104293664982682,fi,0.3612490542657422,PT; PZ
Text,0.33210003588146464,fr,0.3654315092471587,B
Text,0.231924045387637,en,0.3765485795236068,AG
Text,0.2781861188354357,en,0.4224606787706519,PR
Text,0.31494839621315346,en,0.7272923680364266,QC
Text,0.24633017074123909,en,0.38973806522026216,R
Text,0.21846044405838277,de,0.3025652712564098,PT
Text,0.2609976837462614,en,0.4133218141761002,PR
Text,0.28595274251622893,en,0.3807446938462724,HD
Text,0.3678456601966692,en,0.39057281731397026,F1001
Text,0.2838542804860846,en,0.3704028883829222,PZ
Text,0.22913574467594436,fr,0.38663937139805354,AP
Text,0.24633034044568777,en,0.36088468738141644,AP
Text,0.12670739429362474,la,0.32995918673837066,QK
Text,0.32858285244171426,en,0.3106047372191839,DA
Text,0.30075722701786145,en,0.3481170944325421,PZ
Text,0.3035111089595315,en,0.4678039899257473,PN
Text,0.3086755443717512,en,0.34027024598901967,F001
Text,0.30810592444306917,en,0.32920666918192876,F850.5
Text,0.23740024737546067,en,0.43270863210658406,B
Text,0.24653332438068049,en,0.36088468738141644,AP
Text,0.21868113583762455,en,0.2736946716038747,DL
Text,0.215836624454205,en,0.7071072792442649,Z
Text,0.3506883389892516,de,0.412970261985928,PT
Text,0.25089678704451623,en,0.28137804188084503,E456
Text,0.25440196609234306,en,0.5713116067525597,PR
Text,0.2142917855835078,en,0.30739385955930604,BX
Text,0.3150811305127102,en,0.6995298316030522,CR
Text,0.25385650663113646,en,0.3962223803640067,AP
Text,0.2782819914790385,en,0.3858935651907866,TS
Text,0.2807543366350446,en,0.39024569209478704,QH
Text,0.23192216558218565,en,0.35850546439817876,S
Text,0.22128978370802,en,0.4185719946230801,QL
Text,0.22068448569869567,en,0.4185719946230801,QL
Text,0.6416646508639801,en,0.3144420951696946,PS
Text,0.27207067374121946,en,0.2808969976979557,QH
Text,0.33999631904831995,en,0.2985553163398463,BS
Text,0.2501390027787959,en,0.2761991653732763,G; F2801
Text,0.31842064842048623,en,0.0,BF
Text,0.34681903448137963,en,0.44547201417504784,BR
Text,0.20904202455457782,en,0.45582147933903516,AE
Text,0.2569140128676755,en,0.3571539463930151,BT
Text,0.30057719280123735,en,0.36809096661875534,BX
Text,0.2715822824513409,en,0.39442258074276154,ND
Text,0.2907376741236961,en,0.34230168510381587,PZ
Text,0.280384124239157,en,0.3684474709116949,PZ
Text,0.26187998849435357,en,0.33972356428799505,PZ
Text,0.27503690484249577,fr,0.42286621311257344,PQ
Text,0.0,de,0.33937273491511044,E011; PM
Text,0.3134769001291627,en,0.4708420705544632,TS
Text,0.26239561269483425,fr,0.2691581300012213,ML
Text,0.25514664266557197,nl,0.3221688996284794,HB
Text,0.2746492157415152,en,0.4184760124095074,PZ
Text,0.3084565960893845,en,0.4231949044268196,GV
Text,0.3315099703129915,en,0.3737606683999905,PZ
Text,0.19115939335595525,fi,0.2677252094453944,PT
Text,0.21173889491299966,nl,0.3274492405340206,DS
Text,0.33695191548521664,en,0.2734551029649307,PS
Text,0.24913608115472616,en,0.24435333843253906,HX
Text,0.2848949089346584,en,0.3562007235050803,PZ
Text,0.38607851621926514,en,0.7096802565822083,QC
Text,0.2776460137426597,en,0.3103920098090988,PR
Text,0.0,de,0.48928803485218497,QA
Text,0.22179272496510352,fr,0.38663937139805354,AP
Text,0.0,fi,0.7036055933173121,PT
Text,0.3314997718237347,en,0.3488772299962287,PR
Text,0.2833652067088933,en,0.3527175810145684,PR
Text,0.2327575603364997,en,0.3254451861011545,PC
Text,0.3814512902968011,en,0.3719257207141664,PZ
Text,0.33793908598992345,en,0.3577516621996506,QA
Text,0.27342345802818,en,0.37264595688173613,PZ
Text,0.3802760942030993,en,0.3578420481197485,PZ
Text,0.43357774213912165,fr,0.3729684131717563,PQ
Text,0.23505542561724674,en,0.3235674630730227,DC
Text,0.5644121614822873,en,0.3678825330007497,PS
Text,0.22697607381089738,en,0.23228054639098672,BX
Text,0.20288066444216524,en,0.38367713778372575,ND
Text,0.29123566953540014,en,0.35906039468229506,DA
Text,0.4845113978593323,en,0.3000714175492088,B
Text,0.24906531578080554,en,0.34782818580442365,HG
Text,0.0,te,0.7036055933173121,PL
Text,0.26410319251358566,en,0.6941624597892857,BJ
Text,0.2663238034904591,en,0.45501170477726177,D
Text,0.07104293664982682,el,0.6863815202445392,PA
Text,0.5161824986241422,nl,0.4295054090831019,PS
Text,0.2792292776706397,en,0.3135002974949583,G
Text,0.2508219448380449,en,0.3260159867104853,DS
Text,0.445894885642699,en,0.6109853616151257,SB
Text,0.40307371255366964,en,0.3633974065927656,E151
Text,0.2521878723526671,en,0.34181923590847824,G
Text,0.3145467166466526,en,0.3580621974163042,BS
Text,0.2720797890935869,en,0.3564224259185824,BL
Text,0.38446905831835726,fr,0.3519012910021299,D501
Text,0.2876312334714602,en,0.7446405486486378,QC
Text,0.3381244379746914,en,0.4206891079623049,PR
Text,0.41383863908139457,en,0.3571379691058457,PR
Text,0.32094088394498804,en,0.40610692856504843,PZ
Text,0.2471137559921448,en,0.2879493730803096,F106; HE
Text,0.29548626460934824,en,0.39089013830479274,BV
Text,0.3379304259643379,en,0.3738128344749047,D501
Text,0.2858664290640807,fr,0.42286621311257344,PQ
Text,0.29312778177768517,en,0.4396126906803206,GV; SK
Text,0.30336314430130684,en,0.30469647648660947,DA
Text,0.25056063188142697,en,0.3260159867104853,DS
Text,0.2960729082113472,en,0.3253733171552496,PG
Text,0.21182402953501506,en,0.45582147933903516,AE
Text,0.24873697604690004,en,0.3324998945620517,HD
Text,0.34861789019642375,fr,0.36901206618545895,PQ
Text,0.3222131870353791,en,0.5415458647119049,PS
Text,0.32683651008075554,en,0.3929585465569686,TJ
Text,0.1619420247528267,fi,0.3612490542657422,PT
Text,0.16776728231177265,nl,0.70032480480316,GV
Text,0.37911572809247385,en,0.37810886375153885,RC
Text,0.3046895158853108,en,0.4001619787119275,PS
Text,0.18464144185723133,en,0.3095833600746961,PA
Text,0.21823906744477625,nl,0.4119402891020151,BX
Text,0.28426029646125456,en,0.32962161382674643,BJ
Text,0.3172101820198457,en,0.7505781086913219,QA
Text,0.4120918041725851,en,0.27986763551340343,DT
Text,0.23722689806333513,de,0.27398942541961474,PQ; RC
Text,0.32555839664411224,en,0.3058654086345336,RC
Text,0.2432165564000594,en,0.30217562575686313,PR
Text,0.09716521503881942,fi,0.3484900032901715,PT
Text,0.29563051344961305,en,0.36254815841955634,PZ
Text,0.2975077579020589,en,0.31171190059408865,PH
Text,0.28879016589929224,en,0.4896726983290385,SB
Text,0.2776024170935287,en,0.41084549674067544,PZ
Text,0.2717488383937809,en,0.41084549674067544,PZ
Text,0.2462437735378949,en,0.30267058337426944,BT
Text,0.3046670168049154,en,0.5511357379739482,TK
Text,0.25884125213616027,en,0.3068780764108512,DS
Text,0.2496722791509609,en,0.2703112585095546,KD
Text,0.30869334308673513,en,0.3975778781007027,PS
Text,0.0,fi,0.34774293809300394,PQ
Text,0.0,fi,0.34774293809300394,PQ
Text,0.0,fi,0.34774293809300394,PQ
Text,0.29096785975848094,en,0.4369974618645493,PR
Text,0.27384422619733295,en,0.32362557532035735,PZ
Text,0.30133132143643926,en,0.3747749816088925,PQ
Text,0.2942591212205926,en,0.34271198718007934,PZ
Text,0.3144247189946258,en,0.6519097511809991,B
Text,0.33831395095620725,en,0.40724240615229323,B
Text,0.3519616872740345,en,0.7036055933173121,PS
Text,0.41065864511389055,en,0.35340773747807097,PS
Text,0.296483609315248,en,0.37020707638222183,E151
Text,0.11326058335189913,el,0.32217736918656303,DF
Text,0.30109450653566844,en,0.34359512851598517,QB
Text,0.0,fr,0.4526768571338699,PQ
Text,0.2528678553241295,en,0.3250280448904265,D501
Text,0.0,el,0.2804706913693808,PA
Text,0.3564797045472395,en,0.6983595674038692,R
Text,0.3465596325480064,en,0.4043130176343551,Z
Text,0.2306099728799437,en,0.3765485795236068,AG
Text,0.24270058610689535,en,0.36088468738141644,AP
Text,0.31401657981008263,en,0.35634940898305817,ML
Text,0.2887962481573987,en,0.38270004690974274,CT
Text,0.26185064074627207,en,0.37646686335362883,PS
Text,0.2874854728940493,en,0.37199257288399257,PZ
Text,0.3741350845472484,en,0.40274828444663924,PR
Text,0.2969508075598804,en,0.37264595688173613,PZ
Text,0.33406274331387636,en,0.27709253746950374,PS
Text,0.0,el,0.2628713071368571,PA
Text,0.25985552056681444,pt,0.41392695992299794,LB
Text,0.3121235763362838,en,0.35330411496069114,Z
Text,0.3317330491087961,en,0.3994130913159214,QA
Text,0.3201156354932387,en,0.338284099853567,E011
Text,0.19154721134307529,en,0.33128352348602885,PS
Text,0.23100478002927097,en,0.3765485795236068,AG
Text,0.3275457841695982,en,0.32576037720777284,BR
Text,0.2810052213783797,en,0.2847649217469286,ML
Text,0.30422985132176383,en,0.36049401851407525,PZ
Text,0.3388497743041054,en,0.3769516512583847,HD
Text,0.14770118165451815,fi,0.3020597730788206,PH
Text,0.2570575710574328,en,0.3436388153437211,PS
Text,0.2582527088108008,en,0.39961466880316365,BX
Text,0.12060258329187237,fi,0.34746426258674773,PQ
Text,0.27928004000524914,en,0.31727673190010963,DG
Text,0.2732640720199607,fr,0.3035769564696387,PQ
